split,item_id,item_idx,phase,graph_sample_count,graph_mean,graph_std_within,graph_between_sample_std,graph_density_gt_0_5,graph_diag_mean,graph_distance_from_cold,graph_distance_from_previous_phase,mean_absolute_score_change_from_cold,score_correlation_with_cold,support_loss_before_guidance,support_loss_after_guidance,guidance_loss_mean,guidance_loss_last,raw_guidance_gradient_norm_mean,raw_guidance_gradient_norm_max,warm_start_timestep,embedding_support_loss_before,embedding_support_loss_after,local_item_embedding_delta_norm,sampling_seconds
validation,1,0,Cold,6,0.565058708190918,0.1716664731502533,0.002776447683572769,0.5925925925925926,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029915180057287216
validation,1,0,Warm A,6,0.5651382207870483,0.17162223160266876,0.00249657966196537,0.5925925925925926,1.0,0.0010028015822172165,0.0010028015822172165,0.08872410655021667,0.9138917758046268,0.3785264492034912,0.3785109519958496,0.3785097301006317,0.3785109519958496,0.0018994320222797494,0.0021023398730903864,22.0,0.48658570647239685,0.35146230459213257,0.26306477189064026,0.03769192501204088
validation,1,0,Warm B,6,0.5651817917823792,0.17155487835407257,0.002134346403181553,0.5925925925925926,1.0,0.0014718627789989114,0.0009073292603716254,0.1431722491979599,0.9052281979431509,0.3522573709487915,0.3522673547267914,0.35226676166057586,0.3522673547267914,0.0016770790913142263,0.0021313256584107876,22.0,0.38044223189353943,0.34617218375205994,0.3754044771194458,0.037517516990192235
validation,1,0,Warm C,6,0.5652179718017578,0.17154742777347565,0.0020824791863560677,0.588477366255144,1.0,0.0017530793556943536,0.0009021779987961054,0.09416036307811737,0.9395489354702715,0.39407914876937866,0.39410924911499023,0.3941105633974075,0.39410924911499023,0.0016673251035778474,0.002069643931463361,22.0,0.41361555457115173,0.3866042494773865,0.38128772377967834,0.03750801697606221
validation,5,4,Cold,6,0.5710439682006836,0.1753469556570053,0.0029290446545928717,0.6008230452674898,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028455539722926915
validation,5,4,Warm A,6,0.5710048675537109,0.17528237402439117,0.002607585396617651,0.6049382716049383,1.0,0.0009481499437242746,0.0009481499437242746,0.16814295947551727,0.8131743569574887,0.38335633277893066,0.3832840919494629,0.3832810580730438,0.3832840919494629,0.0017904746190955242,0.002025539055466652,22.0,0.5774805545806885,0.35276466608047485,0.24137040972709656,0.037479947961401194
validation,5,4,Warm B,6,0.5709066987037659,0.17524383962154388,0.0022600258234888315,0.6049382716049383,1.0,0.0013626761501654983,0.0009032285306602716,0.24687395989894867,0.6733670197585621,0.3863464295864105,0.3864212930202484,0.3864205151796341,0.3864212930202484,0.0017826773090443262,0.002017091726884246,22.0,0.45774996280670166,0.3753342032432556,0.40774673223495483,0.03751494095195085
validation,5,4,Warm C,6,0.5708350539207458,0.17517630755901337,0.002124109771102667,0.6049382716049383,1.0,0.0016529803397133946,0.0008630233933217824,0.2438487857580185,0.6587906742466726,0.3506585955619812,0.3506816625595093,0.35068013370037077,0.35068172216415405,0.0016327276825904846,0.0022568535059690475,22.0,0.3628166615962982,0.349301815032959,0.5262399911880493,0.0375155090005137
validation,7,6,Cold,6,0.5678843259811401,0.1715986579656601,0.0025795474648475647,0.6049382716049383,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028318219701759517
validation,7,6,Warm A,6,0.567751407623291,0.17154914140701294,0.002330127637833357,0.6049382716049383,1.0,0.0009087342768907547,0.0009087342768907547,0.07600723952054977,0.8622777909613516,0.6166812181472778,0.6167122721672058,0.6167120814323426,0.6167122721672058,0.0017164653943230709,0.0021828545723110437,22.0,0.6859773397445679,0.608036994934082,0.22676001489162445,0.037368603982031345
validation,7,6,Warm B,6,0.567697286605835,0.17153556644916534,0.0021642043720930815,0.6049382716049383,1.0,0.0012860138667747378,0.0008799905772320926,0.08784153312444687,0.8114948126464278,0.5806166529655457,0.5806117057800293,0.5806115865707397,0.5806117057800293,0.0016326549424168964,0.002170522464439273,22.0,0.6361058950424194,0.5744401216506958,0.36230647563934326,0.03760046005481854
validation,7,6,Warm C,6,0.5675883293151855,0.17159073054790497,0.002152020111680031,0.6049382716049383,1.0,0.0015785028226673603,0.0008712441776879132,0.08492550998926163,0.807794986256068,0.6096203327178955,0.6096246242523193,0.6096248865127564,0.6096245646476746,0.0015527745708823204,0.0017981702694669366,22.0,0.616749107837677,0.6081599593162537,0.38894978165626526,0.037711925979238003
validation,11,10,Cold,6,0.5691312551498413,0.17254501581192017,0.002849614480510354,0.6090534979423868,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028332729707472026
validation,11,10,Warm A,6,0.569280743598938,0.17251646518707275,0.0023861019872128963,0.6090534979423868,1.0,0.001054522697813809,0.001054522697813809,0.09395766258239746,0.9160357065047738,0.4188910126686096,0.41884058713912964,0.4188388526439667,0.41884058713912964,0.002009457175154239,0.0025896867737174034,22.0,0.5085679292678833,0.398576021194458,0.24668118357658386,0.037417538987938315
validation,11,10,Warm B,6,0.5692571997642517,0.17245791852474213,0.0021235765889286995,0.6008230452674898,1.0,0.0014975069789215922,0.0008938485407270491,0.09871044009923935,0.8492798166513172,0.49915799498558044,0.49917131662368774,0.4991692274808884,0.49917131662368774,0.0016827625203101584,0.0021406535524874926,22.0,0.53751540184021,0.49017950892448425,0.36099773645401,0.03746823203982785
validation,11,10,Warm C,6,0.569310188293457,0.1724970042705536,0.0019682510755956173,0.6008230452674898,1.0,0.0017701801843941212,0.0008855485357344151,0.1429692953824997,0.8376894036899112,0.5049225687980652,0.50489342212677,0.5048932015895844,0.50489342212677,0.0016606554680038243,0.002009636489674449,22.0,0.524591863155365,0.500995397567749,0.4259509742259979,0.03593960200669244
validation,17,16,Cold,6,0.5654911398887634,0.17192323505878448,0.002544809365645051,0.5925925925925926,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028256680234335363
validation,17,16,Warm A,6,0.5655806660652161,0.1719404011964798,0.002296523889526725,0.5967078189300411,1.0,0.0009149019606411457,0.0009149019606411457,0.14629524946212769,0.88460350488491,0.37752240896224976,0.3775407671928406,0.3775413453578949,0.3775407671928406,0.0017681306286249309,0.002080859150737524,22.0,0.5126703977584839,0.3610355854034424,0.18800680339336395,0.03539964195806533
validation,17,16,Warm B,6,0.5654491782188416,0.1719180941581726,0.002167290076613426,0.5925925925925926,1.0,0.0011922875419259071,0.0007947671110741794,0.21353799104690552,0.8297494205052118,0.300997793674469,0.30104920268058777,0.3010476231575012,0.30104920268058777,0.0015599904853540161,0.001843616017140448,22.0,0.3170602321624756,0.300639808177948,0.28125640749931335,0.03529755398631096
validation,17,16,Warm C,6,0.5655452609062195,0.17187127470970154,0.0019904880318790674,0.5967078189300411,1.0,0.0014700337778776884,0.0008470525499433279,0.19449152052402496,0.8158043233058747,0.29208165407180786,0.29205742478370667,0.2920569062232971,0.29205742478370667,0.001568189358416324,0.0018083691829815507,22.0,0.298566609621048,0.29159843921661377,0.31651729345321655,0.03537130798213184
validation,41,36,Cold,6,0.5725437998771667,0.17262430489063263,0.002873704070225358,0.6213991769547325,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002809119992889464
validation,41,36,Warm A,6,0.5725297331809998,0.17261943221092224,0.0025765979662537575,0.6172839506172839,1.0,0.0009543641936033964,0.0009543641936033964,0.29912081360816956,0.8101465913256938,0.4512031078338623,0.4512288570404053,0.451227542757988,0.4512288570404053,0.0017853180412203073,0.0019667388405650854,22.0,0.7893565893173218,0.406313419342041,0.2528497278690338,0.035436256963294
validation,41,36,Warm B,6,0.5726282000541687,0.17263416945934296,0.002324378816410899,0.6213991769547325,1.0,0.0014225684572011232,0.0008680646424181759,0.3689940869808197,0.7650122170798442,0.3452969193458557,0.34525275230407715,0.34525415301322937,0.34525275230407715,0.0016292323494174828,0.0017957332311198115,22.0,0.3805060386657715,0.3417145609855652,0.37468376755714417,0.035272680048365146
validation,41,36,Warm C,6,0.5725789666175842,0.17266161739826202,0.0022956696338951588,0.6255144032921811,1.0,0.0016236252849921584,0.0008043985581025481,0.3225417137145996,0.7390793642825452,0.42896395921707153,0.4289907217025757,0.42899028658866883,0.4289907217025757,0.00154123455286026,0.0017468014266341925,22.0,0.46995875239372253,0.42453157901763916,0.3936924934387207,0.03543177404208109
validation,104,76,Cold,6,0.5699107646942139,0.17412276566028595,0.002670194488018751,0.6090534979423868,1.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027977010468021035
