split,item_id,item_idx,phase,graph_sample_count,graph_mean,graph_std_within,graph_between_sample_std,graph_density_gt_0_5,graph_diag_mean,graph_distance_from_cold,graph_distance_from_previous_phase,mean_absolute_score_change_from_cold,score_correlation_with_cold,support_loss_before_guidance,support_loss_after_guidance,guidance_loss_mean,guidance_loss_last,raw_guidance_gradient_norm_mean,raw_guidance_gradient_norm_max,warm_start_timestep,embedding_support_loss_before,embedding_support_loss_after,local_item_embedding_delta_norm,sampling_seconds
validation,1,0,Cold,6,0.5489374995231628,0.1807975023984909,0.0027191550470888615,0.5802469135802469,1.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029597560060210526
validation,1,0,Warm A,6,0.5490397214889526,0.18083374202251434,0.002544401679188013,0.5761316872427984,1.0,0.0010098099010065198,0.0010098099010065198,0.1608547568321228,0.8354075514513648,0.381030410528183,0.3809334635734558,0.3809338271617889,0.3809334635734558,0.001830720129267623,0.0023107172455638647,22.0,0.5105165839195251,0.3635178208351135,0.30351606011390686,0.03564764297334477
validation,1,0,Warm B,6,0.5490317344665527,0.18080958724021912,0.002260390669107437,0.5802469135802469,1.0,0.0013615669449791312,0.0009453010861761868,0.1980143040418625,0.7965187004475394,0.37218374013900757,0.37220582365989685,0.3722051501274109,0.37220582365989685,0.0017745461994005988,0.0021206301171332598,22.0,0.3850956857204437,0.3687770366668701,0.39867091178894043,0.0354656950221397
validation,1,0,Warm C,6,0.5491253733634949,0.18086743354797363,0.0021145124919712543,0.5843621399176955,1.0,0.001645143493078649,0.0009197214967571199,0.17007267475128174,0.7799020262276911,0.4278129041194916,0.42780789732933044,0.4278082698583603,0.42780789732933044,0.0017158800852485,0.0021365436259657145,22.0,0.45350754261016846,0.42542025446891785,0.49173176288604736,0.03566218900959939
validation,5,4,Cold,6,0.5522717833518982,0.17893487215042114,0.002804832998663187,0.5925925925925926,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028314950177446008
validation,5,4,Warm A,6,0.5522588491439819,0.17901085317134857,0.002711301203817129,0.5967078189300411,1.0,0.000935944146476686,0.000935944146476686,0.1806768923997879,0.7702970343338794,0.3939398229122162,0.393939733505249,0.39394099116325376,0.3939398229122162,0.0018525943625718356,0.002254427643492818,22.0,0.6072478294372559,0.3542287349700928,0.2434561550617218,0.035520923032891005
validation,5,4,Warm B,6,0.5523267984390259,0.17901982367038727,0.002373893279582262,0.5967078189300411,1.0,0.0011828676797449589,0.0009188025142066181,0.24253785610198975,0.6746224437037749,0.3830212950706482,0.38302063941955566,0.3830204337835312,0.3830207288265228,0.0017537693706496309,0.002241209615021944,22.0,0.42874130606651306,0.3765028417110443,0.3498699367046356,0.035675890976563096
validation,5,4,Warm C,6,0.5522611141204834,0.17908109724521637,0.0022799577564001083,0.6008230452674898,1.0,0.0014821712393313646,0.0008890469325706363,0.2512921392917633,0.6451276026225259,0.38446342945098877,0.3844645917415619,0.3844640880823135,0.3844645917415619,0.0015778015561712284,0.0018731317250058055,22.0,0.3981255888938904,0.3816450536251068,0.446668416261673,0.03584307699929923
validation,7,6,Cold,6,0.5523101687431335,0.1777215301990509,0.002331807743757963,0.5802469135802469,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030347820138558745
validation,7,6,Warm A,6,0.552415668964386,0.17769648134708405,0.002056100172922015,0.5925925925925926,1.0,0.0009350889595225453,0.0009350889595225453,0.05425732582807541,0.9377260374574052,0.622356653213501,0.6223505735397339,0.6223487973213195,0.6223505735397339,0.0017380378558300436,0.0023247557692229748,22.0,0.6897074580192566,0.6052884459495544,0.25444963574409485,0.03566170303383842
