split,item_id,item_idx,phase,graph_sample_count,graph_mean,graph_std_within,graph_between_sample_std,graph_density_gt_0_5,graph_diag_mean,graph_distance_from_cold,graph_distance_from_previous_phase,mean_absolute_score_change_from_cold,score_correlation_with_cold,support_loss_before_guidance,support_loss_after_guidance,guidance_loss_mean,guidance_loss_last,raw_guidance_gradient_norm_mean,raw_guidance_gradient_norm_max,warm_start_timestep,embedding_support_loss_before,embedding_support_loss_after,local_item_embedding_delta_norm,sampling_seconds
validation,1,0,Cold,6,0.5494670867919922,0.18048253655433655,0.002713028574362397,0.5843621399176955,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00305173295782879
validation,1,0,Warm A,6,0.54957115650177,0.1805194467306137,0.002535115461796522,0.5802469135802469,1.0,0.0010105711407959461,0.0010105711407959461,0.16864316165447235,0.8238172249226847,0.37796032428741455,0.37785905599594116,0.3778589189052582,0.37785905599594116,0.0018328490026760847,0.002322555286809802,22.0,0.5121124982833862,0.36086735129356384,0.3118797838687897,0.03832189296372235
validation,1,0,Warm B,6,0.549565315246582,0.180496484041214,0.002250637160614133,0.5843621399176955,1.0,0.0013604630948975682,0.00094338454073295,0.21289925277233124,0.784826022239932,0.37518954277038574,0.3752077519893646,0.37520632445812224,0.3752077519893646,0.0017705174434619645,0.002120944671332836,22.0,0.38360628485679626,0.37258967757225037,0.38731107115745544,0.037778005993459374
validation,1,0,Warm C,6,0.5496600270271301,0.180555522441864,0.0021061128936707973,0.588477366255144,1.0,0.0016445774817839265,0.0009184005321003497,0.1648310273885727,0.7894729891738321,0.43365368247032166,0.43363186717033386,0.4336300492286682,0.43363186717033386,0.001706312105913336,0.0021346919238567352,22.0,0.461936891078949,0.42845094203948975,0.42904946208000183,0.03790094901341945
validation,5,4,Cold,6,0.5525525212287903,0.17891182005405426,0.0028217833023518324,0.5967078189300411,1.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002860952983610332
validation,5,4,Warm A,6,0.5525407195091248,0.1789882332086563,0.0027220535557717085,0.5967078189300411,1.0,0.0009371997439302504,0.0009371997439302504,0.17626865208148956,0.7773406873999403,0.3983529508113861,0.39834699034690857,0.39834746420383454,0.39834699034690857,0.0018508434547887494,0.0022565857507288456,22.0,0.6091657876968384,0.36177095770835876,0.23909598588943481,0.037847456987947226
validation,5,4,Warm B,6,0.5526090860366821,0.1789969652891159,0.002384444000199437,0.5967078189300411,1.0,0.0011837687343358994,0.0009210014250129461,0.2437136024236679,0.6776363480412996,0.3885217607021332,0.38852939009666443,0.38852880597114564,0.38852939009666443,0.0017563657000816116,0.0022584169637411833,22.0,0.43431055545806885,0.38315877318382263,0.34718936681747437,0.03815573098836467
validation,5,4,Warm C,6,0.5525438785552979,0.17905780673027039,0.002290506148710847,0.6008230452674898,1.0,0.001487256377004087,0.0008902254048734903,0.24954259395599365,0.6611436196384259,0.38535284996032715,0.38535183668136597,0.3853511095046997,0.38535183668136597,0.0015817017973555872,0.0018657787004485726,22.0,0.39875251054763794,0.3839811682701111,0.4292113780975342,0.03783822897821665
validation,7,6,Cold,6,0.5526667833328247,0.17742110788822174,0.0023519278038293123,0.588477366255144,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029215889517217875
validation,7,6,Warm A,6,0.5527719259262085,0.1773960441350937,0.0020730362739413977,0.5967078189300411,1.0,0.0009376815287396312,0.0009376815287396312,0.06450044363737106,0.9202233791716298,0.62223219871521,0.6222172379493713,0.6222155749797821,0.6222172379493713,0.001729572395561263,0.002336474135518074,22.0,0.6878485679626465,0.6046673655509949,0.24753835797309875,0.03771777404472232
validation,7,6,Warm B,6,0.5527225136756897,0.17742778360843658,0.001928725396282971,0.5967078189300411,1.0,0.0013575067277997732,0.0009206769173033535,0.0873287245631218,0.842358295995127,0.6222802400588989,0.6222594976425171,0.6222592353820801,0.6222594976425171,0.0016880305910793444,0.0019542290829122066,22.0,0.6674704551696777,0.6149061918258667,0.3200366497039795,0.03792250598780811
validation,7,6,Warm C,6,0.5527777075767517,0.17744772136211395,0.0019302869914099574,0.5967078189300411,1.0,0.0015759972156956792,0.0009175690938718617,0.09361552447080612,0.8138939506250258,0.6269917488098145,0.626967191696167,0.626966780424118,0.6269671320915222,0.0016288813184170672,0.0019306228496134281,22.0,0.6452433466911316,0.6224256753921509,0.43859779834747314,0.037680302979424596
validation,11,10,Cold,6,0.5529866814613342,0.17828300595283508,0.002704411279410124,0.5925925925925926,1.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028649119776673615
validation,11,10,Warm A,6,0.5530293583869934,0.17828653752803802,0.002490995218977332,0.5925925925925926,1.0,0.000862454529851675,0.000862454529851675,0.13655631244182587,0.9047532068585351,0.4378783404827118,0.43788307905197144,0.4378821074962616,0.4378831088542938,0.0016746376233641059,0.001966227311640978,22.0,0.5552655458450317,0.4070030152797699,0.29481858015060425,0.03773457097122446
validation,11,10,Warm B,6,0.5531083345413208,0.17828747630119324,0.002429019194096327,0.6008230452674898,1.0,0.0012011934304609895,0.000792733218986541,0.09796586632728577,0.8675664969824384,0.4869329333305359,0.4869140386581421,0.48691155314445494,0.4869140386581421,0.0015200423251371831,0.0019502770155668259,22.0,0.5035529136657715,0.48625093698501587,0.3727878928184509,0.03755277598975226
validation,11,10,Warm C,6,0.5531705617904663,0.17818807065486908,0.002327833790332079,0.5967078189300411,1.0,0.0014199817087501287,0.0007593518821522593,0.1561993509531021,0.8348112959546798,0.4907355010509491,0.49073514342308044,0.49073190689086915,0.49073517322540283,0.0014263870427384973,0.0018245315877720714,22.0,0.5034418106079102,0.4920661449432373,0.4203019440174103,0.03769120597280562
validation,17,16,Cold,6,0.5500916242599487,0.17889343202114105,0.0026307757943868637,0.5802469135802469,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028713869978673756
validation,17,16,Warm A,6,0.5500964522361755,0.17894400656223297,0.002428846200928092,0.588477366255144,1.0,0.0008584853494539857,0.0008584853494539857,0.18576601147651672,0.9066808138490139,0.34382256865501404,0.34378546476364136,0.3437868386507034,0.34378546476364136,0.0015948676019130895,0.0019937932956963778,22.0,0.5207273960113525,0.32253924012184143,0.2127348631620407,0.03771299798972905
validation,17,16,Warm B,6,0.550022304058075,0.1789446473121643,0.002226421842351556,0.5925925925925926,1.0,0.0012027911143377423,0.0007958207279443741,0.21904617547988892,0.8436674632151338,0.28041332960128784,0.28046852350234985,0.2804681032896042,0.28046852350234985,0.0015509965208669503,0.0018938604043796659,22.0,0.30480504035949707,0.27258190512657166,0.37100860476493835,0.03758888697484508
validation,17,16,Warm C,6,0.550166666507721,0.17885401844978333,0.002113007940351963,0.5925925925925926,1.0,0.0015724251279607415,0.0009440964786335826,0.21424785256385803,0.8347510316772367,0.26439589262008667,0.2643366754055023,0.26433624923229215,0.2643366754055023,0.0017517614197762063,0.0018676776671782136,22.0,0.2875727117061615,0.2604549527168274,0.49606719613075256,0.03780231304699555
validation,41,36,Cold,6,0.5560287833213806,0.175660640001297,0.0026203591842204332,0.5843621399176955,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028588229906745255
validation,41,36,Warm A,6,0.5559321641921997,0.17559164762496948,0.002401838544756174,0.588477366255144,1.0,0.000944901374168694,0.000944901374168694,0.2848910987377167,0.8334580506637284,0.49035176634788513,0.49035394191741943,0.4903548866510391,0.49035391211509705,0.0017671340766052404,0.002085140673443675,22.0,0.7697268724441528,0.46080470085144043,0.28972214460372925,0.037893658969551325
validation,41,36,Warm B,6,0.5560259819030762,0.17550168931484222,0.0021065392065793276,0.5843621399176955,1.0,0.0013479969929903746,0.0009390990016981959,0.3410015404224396,0.7837651546304637,0.39257773756980896,0.3925623893737793,0.3925644218921661,0.3925623893737793,0.0017855224024970085,0.0020560261327773333,22.0,0.41108882427215576,0.38656601309776306,0.3805192708969116,0.0375152449705638
validation,41,36,Warm C,6,0.5559053421020508,0.17548635601997375,0.0021433671936392784,0.5843621399176955,1.0,0.0017258633160963655,0.0008986149332486093,0.2871556878089905,0.7508582675252137,0.47983598709106445,0.4798259735107422,0.47982539534568786,0.4798259735107422,0.001619940276335304,0.0020270561799407005,22.0,0.5114042162895203,0.46783170104026794,0.3655807077884674,0.03774313401663676
validation,104,76,Cold,6,0.55315101146698,0.17818357050418854,0.003000400960445404,0.6049382716049383,1.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002948052017018199
validation,104,76,Warm A,6,0.5530498623847961,0.17829331755638123,0.002620582701638341,0.6049382716049383,1.0,0.0009809713810682297,0.0009809713810682297,0.09886384010314941,0.8639295474023634,0.5896369218826294,0.5896514058113098,0.589652293920517,0.5896514654159546,0.0018377868400420994,0.002336461329832673,22.0,0.6982125043869019,0.5629696846008301,0.24419140815734863,0.03772638301597908
